"Título de trazado: 1174337"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 1174337, SEN S/N: 1174337)","Intensidad, lux (LGR S/N: 1174337, SEN S/N: 1174337)","Acoplador adjunto (LGR S/N: 1174337)","Host conectado (LGR S/N: 1174337)","Parado (LGR S/N: 1174337)","Final de archivo (LGR S/N: 1174337)"
1,10/22/14 03:00:00 PM,23.292,258.3,,,,
2,10/22/14 05:00:00 PM,23.484,139.9,,,,
3,10/22/14 07:00:00 PM,23.677,64.6,,,,
4,10/22/14 09:00:00 PM,24.931,0.0,,,,
5,10/22/14 11:00:00 PM,25.319,0.0,,,,
6,10/23/14 01:00:00 AM,25.513,0.0,,,,
7,10/23/14 03:00:00 AM,25.513,0.0,,,,
8,10/23/14 05:00:00 AM,25.610,0.0,,,,
9,10/23/14 07:00:00 AM,25.610,0.0,,,,
10,10/23/14 09:00:00 AM,25.708,118.4,,,,
11,10/23/14 11:00:00 AM,24.062,139.9,,,,
12,10/23/14 01:00:00 PM,23.581,322.9,,,,
13,10/23/14 03:00:00 PM,23.484,376.7,,,,
14,10/23/14 05:00:00 PM,23.484,107.6,,,,
15,10/23/14 07:00:00 PM,24.255,43.1,,,,
16,10/23/14 09:00:00 PM,25.222,0.0,,,,
17,10/23/14 11:00:00 PM,25.513,0.0,,,,
18,10/24/14 01:00:00 AM,25.610,0.0,,,,
19,10/24/14 03:00:00 AM,25.610,0.0,,,,
20,10/24/14 05:00:00 AM,25.513,0.0,,,,
21,10/24/14 07:00:00 AM,25.416,0.0,,,,
22,10/24/14 09:00:00 AM,25.416,21.5,,,,
23,10/24/14 11:00:00 AM,25.222,269.1,,,,
24,10/24/14 01:00:00 PM,24.158,0.0,,,,
25,10/24/14 03:00:00 PM,23.966,21.5,,,,
26,10/24/14 05:00:00 PM,23.773,10.8,,,,
27,10/24/14 07:00:00 PM,23.773,0.0,,,,
28,10/24/14 09:00:00 PM,24.738,0.0,,,,
29,10/24/14 11:00:00 PM,25.028,0.0,,,,
30,10/25/14 01:00:00 AM,25.028,0.0,,,,
31,10/25/14 03:00:00 AM,25.028,0.0,,,,
32,10/25/14 05:00:00 AM,24.931,0.0,,,,
33,10/25/14 07:00:00 AM,24.835,0.0,,,,
34,10/25/14 09:00:00 AM,24.738,0.0,,,,
35,10/25/14 11:00:00 AM,25.513,32.3,,,,
36,10/25/14 01:00:00 PM,25.708,0.0,,,,
37,10/25/14 03:00:00 PM,25.708,10.8,,,,
38,10/25/14 05:00:00 PM,25.805,0.0,,,,
39,10/25/14 07:00:00 PM,25.805,0.0,,,,
40,10/25/14 09:00:00 PM,25.708,0.0,,,,
41,10/25/14 11:00:00 PM,25.610,0.0,,,,
42,10/26/14 01:00:00 AM,25.319,0.0,,,,
43,10/26/14 03:00:00 AM,25.125,0.0,,,,
44,10/26/14 05:00:00 AM,24.835,0.0,,,,
45,10/26/14 07:00:00 AM,24.641,0.0,,,,
46,10/26/14 09:00:00 AM,24.641,21.5,,,,
47,10/26/14 11:00:00 AM,25.125,118.4,,,,
48,10/26/14 01:00:00 PM,25.902,21.5,,,,
49,10/26/14 03:00:00 PM,26.097,32.3,,,,
50,10/26/14 05:00:00 PM,26.390,0.0,,,,
51,10/26/14 07:00:00 PM,26.195,0.0,,,,
52,10/26/14 09:00:00 PM,26.097,0.0,,,,
53,10/26/14 11:00:00 PM,25.902,0.0,,,,
54,10/27/14 01:00:00 AM,25.610,0.0,,,,
55,10/27/14 03:00:00 AM,25.416,0.0,,,,
56,10/27/14 05:00:00 AM,25.125,0.0,,,,
57,10/27/14 07:00:00 AM,24.931,0.0,,,,
58,10/27/14 09:00:00 AM,24.738,10.8,,,,
59,10/27/14 11:00:00 AM,25.222,107.6,,,,
60,10/27/14 01:00:00 PM,24.351,64.6,,,,
61,10/27/14 03:00:00 PM,23.677,0.0,,,,
62,10/27/14 05:00:00 PM,23.581,21.5,,,,
63,10/27/14 07:00:00 PM,23.581,0.0,,,,
64,10/27/14 09:00:00 PM,23.869,0.0,,,,
65,10/27/14 11:00:00 PM,24.062,0.0,,,,
66,10/28/14 01:00:00 AM,24.062,0.0,,,,
67,10/28/14 03:00:00 AM,23.966,0.0,,,,
68,10/28/14 05:00:00 AM,24.062,0.0,,,,
69,10/28/14 07:00:00 AM,24.158,0.0,,,,
70,10/28/14 09:00:00 AM,24.062,10.8,,,,
71,10/28/14 11:00:00 AM,23.484,96.9,,,,
72,10/28/14 01:00:00 PM,22.333,53.8,,,,
73,10/28/14 03:00:00 PM,23.773,32.3,,,,
74,10/28/14 05:00:00 PM,25.708,21.5,,,,
75,10/28/14 07:00:00 PM,23.773,0.0,,,,
76,10/28/14 09:00:00 PM,25.222,0.0,,,,
77,10/28/14 11:00:00 PM,25.708,0.0,,,,
78,10/29/14 01:00:00 AM,25.708,0.0,,,,
79,10/29/14 03:00:00 AM,25.708,0.0,,,,
80,10/29/14 05:00:00 AM,25.708,0.0,,,,
81,10/29/14 07:00:00 AM,25.708,0.0,,,,
82,10/29/14 09:00:00 AM,25.708,10.8,,,,
83,10/29/14 11:00:00 AM,24.062,43.1,,,,
84,10/29/14 01:00:00 PM,24.738,75.3,,,,
85,10/29/14 03:00:00 PM,24.545,10.8,,,,
86,10/29/14 05:00:00 PM,25.708,21.5,,,,
87,10/29/14 07:00:00 PM,25.513,0.0,,,,
88,10/29/14 09:00:00 PM,26.292,0.0,,,,
89,10/29/14 11:00:00 PM,26.390,0.0,,,,
90,10/30/14 01:00:00 AM,26.195,0.0,,,,
91,10/30/14 03:00:00 AM,26.097,0.0,,,,
92,10/30/14 05:00:00 AM,25.902,0.0,,,,
93,10/30/14 07:00:00 AM,25.708,0.0,,,,
94,10/30/14 09:00:00 AM,25.708,0.0,,,,
95,10/30/14 11:00:00 AM,25.902,53.8,,,,
96,10/30/14 01:00:00 PM,24.641,32.3,,,,
97,10/30/14 03:00:00 PM,23.966,0.0,,,,
98,10/30/14 05:00:00 PM,24.158,0.0,,,,
99,10/30/14 07:00:00 PM,25.319,0.0,,,,
100,10/30/14 09:00:00 PM,25.805,0.0,,,,
101,10/30/14 11:00:00 PM,25.902,0.0,,,,
102,10/31/14 01:00:00 AM,25.902,0.0,,,,
103,10/31/14 03:00:00 AM,25.805,0.0,,,,
104,10/31/14 05:00:00 AM,25.610,0.0,,,,
105,10/31/14 07:00:00 AM,25.416,0.0,,,,
106,10/31/14 09:00:00 AM,25.319,0.0,,,,
107,10/31/14 11:00:00 AM,25.416,32.3,,,,
108,10/31/14 01:00:00 PM,24.738,10.8,,,,
109,10/31/14 03:00:00 PM,25.125,21.5,,,,
110,10/31/14 05:00:00 PM,25.028,0.0,,,,
111,10/31/14 07:00:00 PM,25.028,0.0,,,,
112,10/31/14 09:00:00 PM,25.513,0.0,,,,
113,10/31/14 11:00:00 PM,25.513,0.0,,,,
114,11/01/14 01:00:00 AM,25.416,0.0,,,,
115,11/01/14 03:00:00 AM,25.028,0.0,,,,
116,11/01/14 05:00:00 AM,24.835,0.0,,,,
117,11/01/14 07:00:00 AM,24.641,0.0,,,,
118,11/01/14 09:00:00 AM,24.545,0.0,,,,
119,11/01/14 11:00:00 AM,24.448,10.8,,,,
120,11/01/14 01:00:00 PM,24.931,21.5,,,,
121,11/01/14 03:00:00 PM,25.222,10.8,,,,
122,11/01/14 05:00:00 PM,25.416,0.0,,,,
123,11/01/14 07:00:00 PM,25.416,0.0,,,,
124,11/01/14 09:00:00 PM,25.319,0.0,,,,
125,11/01/14 11:00:00 PM,25.125,0.0,,,,
126,11/02/14 01:00:00 AM,24.931,0.0,,,,
127,11/02/14 03:00:00 AM,24.835,0.0,,,,
128,11/02/14 05:00:00 AM,24.641,0.0,,,,
129,11/02/14 07:00:00 AM,24.448,0.0,,,,
130,11/02/14 09:00:00 AM,24.255,10.8,,,,
131,11/02/14 11:00:00 AM,24.545,86.1,,,,
132,11/02/14 01:00:00 PM,25.222,43.1,,,,
133,11/02/14 03:00:00 PM,25.416,10.8,,,,
134,11/02/14 05:00:00 PM,25.513,0.0,,,,
135,11/02/14 07:00:00 PM,25.513,0.0,,,,
136,11/02/14 09:00:00 PM,25.319,0.0,,,,
137,11/02/14 11:00:00 PM,25.125,0.0,,,,
138,11/03/14 01:00:00 AM,24.931,0.0,,,,
139,11/03/14 03:00:00 AM,24.738,0.0,,,,
140,11/03/14 05:00:00 AM,24.545,0.0,,,,
141,11/03/14 07:00:00 AM,24.351,0.0,,,,
142,11/03/14 09:00:00 AM,24.158,10.8,,,,
143,11/03/14 11:00:00 AM,24.931,43.1,,,,
144,11/03/14 01:00:00 PM,25.028,53.8,,,,
145,11/03/14 03:00:00 PM,24.351,32.3,,,,
146,11/03/14 05:00:00 PM,23.677,10.8,,,,
147,11/03/14 07:00:00 PM,23.484,0.0,,,,
148,11/03/14 09:00:00 PM,24.062,0.0,,,,
149,11/03/14 11:00:00 PM,24.255,0.0,,,,
150,11/04/14 01:00:00 AM,24.158,0.0,,,,
151,11/04/14 03:00:00 AM,24.062,0.0,,,,
152,11/04/14 05:00:00 AM,23.869,0.0,,,,
153,11/04/14 07:00:00 AM,23.677,0.0,,,,
154,11/04/14 09:00:00 AM,23.677,10.8,,,,
155,11/04/14 11:00:00 AM,23.773,96.9,,,,
156,11/04/14 01:00:00 PM,23.773,64.6,,,,
157,11/04/14 03:00:00 PM,24.448,10.8,,,,
158,11/04/14 05:00:00 PM,24.835,10.8,,,,
159,11/04/14 07:00:00 PM,24.448,0.0,,,,
160,11/04/14 09:00:00 PM,25.028,0.0,,,,
161,11/04/14 11:00:00 PM,24.931,0.0,,,,
162,11/05/14 01:00:00 AM,24.931,0.0,,,,
163,11/05/14 03:00:00 AM,24.738,0.0,,,,
164,11/05/14 05:00:00 AM,24.641,0.0,,,,
165,11/05/14 07:00:00 AM,24.545,0.0,,,,
166,11/05/14 09:00:00 AM,24.545,10.8,,,,
167,11/05/14 11:00:00 AM,25.319,86.1,,,,
168,11/05/14 01:00:00 PM,24.062,64.6,,,,
169,11/05/14 03:00:00 PM,23.677,21.5,,,,
170,11/05/14 05:00:00 PM,23.966,0.0,,,,
171,11/05/14 07:00:00 PM,25.610,0.0,,,,
172,11/05/14 09:00:00 PM,25.902,0.0,,,,
173,11/05/14 11:00:00 PM,25.902,0.0,,,,
174,11/06/14 01:00:00 AM,25.902,0.0,,,,
175,11/06/14 03:00:00 AM,25.708,0.0,,,,
176,11/06/14 05:00:00 AM,25.610,0.0,,,,
177,11/06/14 07:00:00 AM,25.513,0.0,,,,
178,11/06/14 09:00:00 AM,25.416,10.8,,,,
179,11/06/14 11:00:00 AM,26.683,75.3,,,,
180,11/06/14 01:00:00 PM,23.581,43.1,,,,
181,11/06/14 03:00:00 PM,24.931,32.3,,,,
182,11/06/14 05:00:00 PM,26.390,0.0,,,,
183,11/06/14 07:00:00 PM,26.683,0.0,,,,
184,11/06/14 09:00:00 PM,26.683,0.0,,,,
185,11/06/14 11:00:00 PM,26.488,0.0,,,,
186,11/07/14 01:00:00 AM,26.195,0.0,,,,
187,11/07/14 03:00:00 AM,26.000,0.0,,,,
188,11/07/14 05:00:00 AM,25.708,0.0,,,,
189,11/07/14 07:00:00 AM,25.513,0.0,,,,
190,11/07/14 09:00:00 AM,25.513,0.0,,,,
191,11/07/14 11:00:00 AM,25.805,21.5,,,,
192,11/07/14 01:00:00 PM,26.488,10.8,,,,
193,11/07/14 03:00:00 PM,26.683,32.3,,,,
194,11/07/14 05:00:00 PM,26.977,0.0,,,,
195,11/07/14 07:00:00 PM,26.879,0.0,,,,
196,11/07/14 09:00:00 PM,26.781,0.0,,,,
197,11/07/14 11:00:00 PM,26.488,0.0,,,,
198,11/08/14 01:00:00 AM,26.195,0.0,,,,
199,11/08/14 03:00:00 AM,25.902,0.0,,,,
200,11/08/14 05:00:00 AM,25.513,0.0,,,,
201,11/08/14 07:00:00 AM,25.222,0.0,,,,
202,11/08/14 09:00:00 AM,25.028,0.0,,,,
203,11/08/14 11:00:00 AM,25.319,75.3,,,,
204,11/08/14 01:00:00 PM,26.195,21.5,,,,
205,11/08/14 03:00:00 PM,26.488,10.8,,,,
206,11/08/14 05:00:00 PM,26.683,0.0,,,,
207,11/08/14 07:00:00 PM,26.585,0.0,,,,
208,11/08/14 09:00:00 PM,26.585,0.0,,,,
209,11/08/14 11:00:00 PM,26.390,0.0,,,,
210,11/09/14 01:00:00 AM,26.195,0.0,,,,
211,11/09/14 03:00:00 AM,26.000,0.0,,,,
212,11/09/14 05:00:00 AM,25.805,0.0,,,,
213,11/09/14 07:00:00 AM,25.610,0.0,,,,
214,11/09/14 09:00:00 AM,25.513,0.0,,,,
215,11/09/14 11:00:00 AM,25.708,10.8,,,,
216,11/09/14 01:00:00 PM,25.902,21.5,,,,
217,11/09/14 03:00:00 PM,26.000,10.8,,,,
218,11/09/14 05:00:00 PM,26.097,0.0,,,,
219,11/09/14 07:00:00 PM,25.902,0.0,,,,
220,11/09/14 09:00:00 PM,25.708,0.0,,,,
221,11/09/14 11:00:00 PM,25.416,0.0,,,,
222,11/10/14 01:00:00 AM,25.125,0.0,,,,
223,11/10/14 03:00:00 AM,24.931,0.0,,,,
224,11/10/14 05:00:00 AM,24.641,0.0,,,,
225,11/10/14 07:00:00 AM,24.448,0.0,,,,
226,11/10/14 09:00:00 AM,24.255,0.0,,,,
227,11/10/14 11:00:00 AM,24.448,64.6,,,,
228,11/10/14 01:00:00 PM,25.513,0.0,,,,
229,11/10/14 03:00:00 PM,23.773,21.5,,,,
230,11/10/14 05:00:00 PM,25.319,10.8,,,,
231,11/10/14 07:00:00 PM,25.416,0.0,,,,
232,11/10/14 09:00:00 PM,25.222,0.0,,,,
233,11/10/14 11:00:00 PM,25.125,0.0,,,,
234,11/11/14 01:00:00 AM,24.931,0.0,,,,
235,11/11/14 03:00:00 AM,24.738,0.0,,,,
236,11/11/14 05:00:00 AM,24.545,0.0,,,,
237,11/11/14 07:00:00 AM,24.351,0.0,,,,
238,11/11/14 09:00:00 AM,24.158,10.8,,,,
239,11/11/14 11:00:00 AM,24.641,86.1,,,,
240,11/11/14 01:00:00 PM,23.677,53.8,,,,
241,11/11/14 03:00:00 PM,25.028,53.8,,,,
242,11/11/14 05:00:00 PM,24.835,10.8,,,,
243,11/11/14 07:00:00 PM,25.610,0.0,,,,
244,11/11/14 09:00:00 PM,25.902,0.0,,,,
245,11/11/14 11:00:00 PM,25.902,0.0,,,,
246,11/12/14 01:00:00 AM,25.902,0.0,,,,
247,11/12/14 03:00:00 AM,25.708,0.0,,,,
248,11/12/14 05:00:00 AM,25.513,0.0,,,,
249,11/12/14 07:00:00 AM,25.319,0.0,,,,
250,11/12/14 09:00:00 AM,25.319,21.5,,,,
251,11/12/14 11:00:00 AM,25.708,75.3,,,,
252,11/12/14 01:00:00 PM,25.028,21.5,,,,
253,11/12/14 03:00:00 PM,23.773,10.8,,,,
254,11/12/14 05:00:00 PM,24.158,10.8,,,,
255,11/12/14 07:00:00 PM,24.158,0.0,,,,
256,11/12/14 09:00:00 PM,24.931,0.0,,,,
257,11/12/14 11:00:00 PM,25.708,0.0,,,,
258,11/13/14 01:00:00 AM,25.902,0.0,,,,
259,11/13/14 03:00:00 AM,26.000,0.0,,,,
260,11/13/14 05:00:00 AM,25.902,0.0,,,,
261,11/13/14 07:00:00 AM,25.805,0.0,,,,
262,11/13/14 09:00:00 AM,25.902,21.5,,,,
263,11/13/14 11:00:00 AM,25.028,32.3,,,,
264,11/13/14 01:00:00 PM,24.641,32.3,,,,
265,11/13/14 03:00:00 PM,24.351,10.8,,,,
266,11/13/14 05:00:00 PM,25.028,0.0,,,,
267,11/13/14 07:00:00 PM,25.513,0.0,,,,
268,11/13/14 09:00:00 PM,25.513,0.0,,,,
269,11/13/14 11:00:00 PM,25.319,0.0,,,,
270,11/14/14 01:00:00 AM,25.125,0.0,,,,
271,11/14/14 03:00:00 AM,24.931,0.0,,,,
272,11/14/14 05:00:00 AM,24.738,0.0,,,,
273,11/14/14 07:00:00 AM,24.641,0.0,,,,
274,11/14/14 09:00:00 AM,24.448,0.0,,,,
275,11/14/14 11:00:00 AM,24.738,10.8,,,,
276,11/14/14 01:00:00 PM,25.416,64.6,,,,
277,11/14/14 03:00:00 PM,25.416,32.3,,,,
278,11/14/14 05:00:00 PM,24.641,0.0,,,,
279,11/14/14 07:00:00 PM,24.062,0.0,,,,
280,11/14/14 09:00:00 PM,24.351,0.0,,,,
281,11/14/14 11:00:00 PM,24.158,0.0,,,,
282,11/15/14 01:00:00 AM,23.966,0.0,,,,
283,11/15/14 03:00:00 AM,23.869,0.0,,,,
284,11/15/14 05:00:00 AM,23.677,0.0,,,,
285,11/15/14 07:00:00 AM,23.484,0.0,,,,
286,11/15/14 09:00:00 AM,23.388,0.0,,,,
287,11/15/14 11:00:00 AM,23.581,32.3,,,,
288,11/15/14 01:00:00 PM,24.351,10.8,,,,
289,11/15/14 03:00:00 PM,24.545,21.5,,,,
290,11/15/14 05:00:00 PM,24.835,0.0,,,,
291,11/15/14 07:00:00 PM,24.931,0.0,,,,
292,11/15/14 09:00:00 PM,24.931,0.0,,,,
293,11/15/14 11:00:00 PM,24.835,0.0,,,,
294,11/16/14 01:00:00 AM,24.738,0.0,,,,
295,11/16/14 03:00:00 AM,24.641,0.0,,,,
296,11/16/14 05:00:00 AM,24.448,0.0,,,,
297,11/16/14 07:00:00 AM,24.351,0.0,,,,
298,11/16/14 09:00:00 AM,24.351,0.0,,,,
299,11/16/14 11:00:00 AM,24.641,32.3,,,,
300,11/16/14 01:00:00 PM,25.513,32.3,,,,
301,11/16/14 03:00:00 PM,25.708,10.8,,,,
302,11/16/14 05:00:00 PM,26.097,0.0,,,,
303,11/16/14 07:00:00 PM,26.292,0.0,,,,
304,11/16/14 09:00:00 PM,26.292,0.0,,,,
305,11/16/14 11:00:00 PM,26.292,0.0,,,,
306,11/17/14 01:00:00 AM,26.195,0.0,,,,
307,11/17/14 03:00:00 AM,26.097,0.0,,,,
308,11/17/14 05:00:00 AM,25.902,0.0,,,,
309,11/17/14 07:00:00 AM,25.708,0.0,,,,
310,11/17/14 09:00:00 AM,25.513,0.0,,,,
311,11/17/14 11:00:00 AM,25.805,32.3,,,,
312,11/17/14 01:00:00 PM,26.781,21.5,,,,
313,11/17/14 03:00:00 PM,26.879,21.5,,,,
314,11/17/14 05:00:00 PM,27.173,0.0,,,,
315,11/17/14 07:00:00 PM,27.173,0.0,,,,
316,11/17/14 09:00:00 PM,27.173,0.0,,,,
317,11/17/14 11:00:00 PM,26.977,0.0,,,,
318,11/18/14 01:00:00 AM,26.781,0.0,,,,
319,11/18/14 03:00:00 AM,26.488,0.0,,,,
320,11/18/14 05:00:00 AM,26.292,0.0,,,,
321,11/18/14 07:00:00 AM,26.097,0.0,,,,
322,11/18/14 09:00:00 AM,25.805,0.0,,,,
323,11/18/14 11:00:00 AM,25.513,0.0,,,,
324,11/18/14 01:00:00 PM,25.222,0.0,,,,
325,11/18/14 03:00:00 PM,25.222,0.0,,,,
326,11/18/14 05:00:00 PM,23.484,0.0,,,,
327,11/18/14 07:00:00 PM,23.484,0.0,,,,
328,11/18/14 09:00:00 PM,23.966,0.0,,,,
329,11/18/14 11:00:00 PM,24.255,0.0,,,,
330,11/19/14 01:00:00 AM,24.255,0.0,,,,
331,11/19/14 03:00:00 AM,23.966,0.0,,,,
332,11/19/14 05:00:00 AM,23.581,0.0,,,,
333,11/19/14 07:00:00 AM,23.388,0.0,,,,
334,11/19/14 09:00:00 AM,23.196,0.0,,,,
335,11/19/14 11:00:00 AM,23.196,0.0,,,,
336,11/19/14 01:00:00 PM,23.292,0.0,,,,
337,11/19/14 03:00:00 PM,24.158,0.0,,,,
338,11/19/14 05:00:00 PM,23.773,0.0,,,,
339,11/19/14 07:00:00 PM,23.581,0.0,,,,
340,11/19/14 09:00:00 PM,23.484,0.0,,,,
341,11/19/14 11:00:00 PM,23.484,0.0,,,,
342,11/20/14 01:00:00 AM,23.388,0.0,,,,
343,11/20/14 03:00:00 AM,23.292,0.0,,,,
344,11/20/14 05:00:00 AM,23.292,0.0,,,,
345,11/20/14 07:00:00 AM,23.196,0.0,,,,
346,11/20/14 09:00:00 AM,23.196,0.0,,,,
347,11/20/14 11:00:00 AM,23.677,32.3,,,,
348,11/20/14 01:00:00 PM,23.869,21.5,,,,
349,11/20/14 03:00:00 PM,23.677,21.5,,,,
350,11/20/14 05:00:00 PM,23.677,0.0,,,,
351,11/20/14 07:00:00 PM,23.869,0.0,,,,
352,11/20/14 09:00:00 PM,23.773,0.0,,,,
353,11/20/14 11:00:00 PM,23.677,0.0,,,,
354,11/21/14 01:00:00 AM,23.581,0.0,,,,
355,11/21/14 03:00:00 AM,23.484,0.0,,,,
356,11/21/14 05:00:00 AM,23.388,0.0,,,,
357,11/21/14 07:00:00 AM,23.388,0.0,,,,
358,11/21/14 09:00:00 AM,23.388,0.0,,,,
359,11/21/14 11:00:00 AM,23.677,43.1,,,,
360,11/21/14 01:00:00 PM,24.255,32.3,,,,
361,11/21/14 03:00:00 PM,24.351,10.8,,,,
362,11/21/14 05:00:00 PM,23.292,0.0,,,,
363,11/21/14 07:00:00 PM,24.062,0.0,,,,
364,11/21/14 09:00:00 PM,24.351,0.0,,,,
365,11/21/14 11:00:00 PM,24.448,0.0,,,,
366,11/22/14 01:00:00 AM,24.448,0.0,,,,
367,11/22/14 03:00:00 AM,24.351,0.0,,,,
368,11/22/14 05:00:00 AM,24.255,0.0,,,,
369,11/22/14 07:00:00 AM,24.255,0.0,,,,
370,11/22/14 09:00:00 AM,24.351,0.0,,,,
371,11/22/14 11:00:00 AM,24.738,32.3,,,,
372,11/22/14 01:00:00 PM,25.222,21.5,,,,
373,11/22/14 03:00:00 PM,25.708,21.5,,,,
374,11/22/14 05:00:00 PM,25.902,0.0,,,,
375,11/22/14 07:00:00 PM,26.000,0.0,,,,
376,11/22/14 09:00:00 PM,26.000,0.0,,,,
377,11/22/14 11:00:00 PM,26.000,0.0,,,,
378,11/23/14 01:00:00 AM,25.902,0.0,,,,
379,11/23/14 03:00:00 AM,25.805,0.0,,,,
380,11/23/14 05:00:00 AM,25.610,0.0,,,,
381,11/23/14 07:00:00 AM,25.416,0.0,,,,
382,11/23/14 09:00:00 AM,25.319,0.0,,,,
383,11/23/14 11:00:00 AM,25.319,21.5,,,,
384,11/23/14 01:00:00 PM,26.097,32.3,,,,
385,11/23/14 03:00:00 PM,26.488,10.8,,,,
386,11/23/14 05:00:00 PM,26.879,0.0,,,,
387,11/23/14 07:00:00 PM,26.977,0.0,,,,
388,11/23/14 09:00:00 PM,26.977,0.0,,,,
389,11/23/14 11:00:00 PM,26.879,0.0,,,,
390,11/24/14 01:00:00 AM,26.683,0.0,,,,
391,11/24/14 03:00:00 AM,26.585,0.0,,,,
392,11/24/14 05:00:00 AM,26.390,0.0,,,,
393,11/24/14 07:00:00 AM,26.195,0.0,,,,
394,11/24/14 09:00:00 AM,26.097,0.0,,,,
395,11/24/14 11:00:00 AM,24.158,53.8,,,,
396,11/24/14 01:00:00 PM,24.158,43.1,,,,
397,11/24/14 03:00:00 PM,24.158,32.3,,,,
398,11/24/14 05:00:00 PM,24.738,10.8,,,,
399,11/24/14 07:00:00 PM,24.255,0.0,,,,
400,11/24/14 09:00:00 PM,25.125,0.0,,,,
401,11/24/14 11:00:00 PM,25.805,0.0,,,,
402,11/25/14 01:00:00 AM,26.097,0.0,,,,
403,11/25/14 03:00:00 AM,26.195,0.0,,,,
404,11/25/14 05:00:00 AM,26.195,0.0,,,,
405,11/25/14 07:00:00 AM,26.097,0.0,,,,
406,11/25/14 09:00:00 AM,26.195,21.5,,,,
407,11/25/14 11:00:00 AM,26.488,21.5,,,,
408,11/25/14 01:00:00 PM,26.585,10.8,,,,
409,11/25/14 03:00:00 PM,26.683,0.0,,,,
410,11/25/14 05:00:00 PM,26.390,0.0,,,,
411,11/25/14 07:00:00 PM,25.222,0.0,,,,
412,11/25/14 09:00:00 PM,25.805,0.0,,,,
413,11/25/14 11:00:00 PM,25.708,0.0,,,,
414,11/26/14 01:00:00 AM,25.513,0.0,,,,
415,11/26/14 03:00:00 AM,25.319,0.0,,,,
416,11/26/14 05:00:00 AM,25.125,0.0,,,,
417,11/26/14 07:00:00 AM,24.835,0.0,,,,
418,11/26/14 09:00:00 AM,24.738,0.0,,,,
419,11/26/14 11:00:00 AM,24.738,0.0,,,,
420,11/26/14 01:00:00 PM,25.028,10.8,,,,
421,11/26/14 03:00:00 PM,26.000,0.0,,,,
422,11/26/14 05:00:00 PM,23.773,0.0,,,,
423,11/26/14 07:00:00 PM,24.062,0.0,,,,
424,11/26/14 09:00:00 PM,24.062,0.0,,,,
425,11/26/14 11:00:00 PM,23.966,0.0,,,,
426,11/27/14 01:00:00 AM,23.773,0.0,,,,
427,11/27/14 03:00:00 AM,23.581,0.0,,,,
428,11/27/14 05:00:00 AM,23.388,0.0,,,,
429,11/27/14 07:00:00 AM,23.100,0.0,,,,
430,11/27/14 09:00:00 AM,23.004,0.0,,,,
431,11/27/14 11:00:00 AM,23.484,0.0,,,,
432,11/27/14 01:00:00 PM,23.292,10.8,,,,
433,11/27/14 03:00:00 PM,23.196,21.5,,,,
434,11/27/14 05:00:00 PM,23.196,0.0,,,,
435,11/27/14 07:00:00 PM,23.196,0.0,,,,
436,11/27/14 09:00:00 PM,23.196,0.0,,,,
437,11/27/14 11:00:00 PM,23.004,0.0,,,,
438,11/28/14 01:00:00 AM,22.908,0.0,,,,
439,11/28/14 03:00:00 AM,22.717,0.0,,,,
440,11/28/14 05:00:00 AM,22.621,0.0,,,,
441,11/28/14 07:00:00 AM,22.525,0.0,,,,
442,11/28/14 09:00:00 AM,22.429,10.8,,,,
443,11/28/14 11:00:00 AM,22.908,53.8,,,,
444,11/28/14 01:00:00 PM,23.966,32.3,,,,
445,11/28/14 03:00:00 PM,23.004,32.3,,,,
446,11/28/14 05:00:00 PM,22.142,0.0,,,,
447,11/28/14 07:00:00 PM,23.004,0.0,,,,
448,11/28/14 09:00:00 PM,23.196,0.0,,,,
449,11/28/14 11:00:00 PM,22.908,0.0,,,,
450,11/29/14 01:00:00 AM,22.908,0.0,,,,
451,11/29/14 03:00:00 AM,22.908,0.0,,,,
452,11/29/14 05:00:00 AM,22.812,0.0,,,,
453,11/29/14 07:00:00 AM,22.717,0.0,,,,
454,11/29/14 09:00:00 AM,22.717,10.8,,,,
455,11/29/14 11:00:00 AM,23.100,43.1,,,,
456,11/29/14 01:00:00 PM,23.966,53.8,,,,
457,11/29/14 03:00:00 PM,24.062,32.3,,,,
458,11/29/14 05:00:00 PM,24.255,0.0,,,,
459,11/29/14 07:00:00 PM,24.255,0.0,,,,
460,11/29/14 09:00:00 PM,24.158,0.0,,,,
461,11/29/14 11:00:00 PM,23.966,0.0,,,,
462,11/30/14 01:00:00 AM,23.773,0.0,,,,
463,11/30/14 03:00:00 AM,23.581,0.0,,,,
464,11/30/14 05:00:00 AM,23.388,0.0,,,,
465,11/30/14 07:00:00 AM,23.196,0.0,,,,
466,11/30/14 09:00:00 AM,23.100,10.8,,,,
467,11/30/14 11:00:00 AM,23.292,53.8,,,,
468,11/30/14 01:00:00 PM,23.869,21.5,,,,
469,11/30/14 03:00:00 PM,24.062,10.8,,,,
470,11/30/14 05:00:00 PM,24.158,0.0,,,,
471,11/30/14 07:00:00 PM,24.255,0.0,,,,
472,11/30/14 09:00:00 PM,24.351,0.0,,,,
473,11/30/14 11:00:00 PM,24.351,0.0,,,,
474,12/01/14 01:00:00 AM,24.255,0.0,,,,
475,12/01/14 03:00:00 AM,24.255,0.0,,,,
476,12/01/14 05:00:00 AM,24.158,0.0,,,,
